"Gene.Symbol","P.Value","adj.P.Val","logFC"
"CXXC5",0.0436210118805901,0.103745551063983,-0.373784688066284
"CYB5A",0.57882660040175,0.699214603536604,0.141137897976897
"CYB5B",0.177088812667291,0.298463821969259,-0.189559411993972
"CYB5D1",0.0258788219542817,0.0693513102932996,-0.324043022325539
"CYB5D2",0.0292085480291369,0.0763881794513273,-0.322595188808869
"CYB5R1",0.265600766459622,0.402918699382881,-0.168132805914221
"CYB5R2",0.000490724005220892,0.00294605254817138,-0.736582281161471
"CYB5R3",1.02581711693347e-05,0.000129533407955171,-0.745534032268548
"CYB5R4",0.0348567476546222,0.087333204206019,0.294053525353279
"CYB5RL",0.649481538119217,0.755683310096876,0.0479189324808846
"CYB561",9.51697002464952e-09,3.78702199519323e-07,-1.29389806297139
"CYB561A3",0.000171094385815408,0.00124075409975202,-0.879445924081541
"CYB561D1",0.214820304653892,0.344899266286339,-0.142919847985734
"CYB561D2",0.000284283551243978,0.00187736018372565,-0.651184684815327
"CYBA",0.702083156267504,0.795069213522723,-0.1267714408798
"CYBB",0.205432597214382,0.333763450185301,-0.394773358342095
"CYBRD1",0.000920194406323705,0.00493169488405649,-0.990296377966339
"CYC1",0.00201598562540027,0.00920449571067574,-0.631439945222148
"CYCS",0.427795557536259,0.567023056840995,-0.16146136515812
"CYFIP1",0.000180809461748423,0.00129786403185651,-0.469728854996889
"CYFIP2",0.48439692170386,0.616833989326512,-0.129653592364402
"CYGB",0.108473082829198,0.208392395695262,-0.425568277724216
"CYHR1",0.0114365549460266,0.0368039481881407,-0.467271568934674
"CYLD",0.133919433740011,0.243502717306529,-0.208866298341089
"CYP1A1",0.418539311690738,0.558904977507855,-0.132926237947079
"CYP1A2",0.00250813065382207,0.0109798814151381,0.837074826906859
"CYP1B1",0.000572577133550416,0.0033536998166457,-1.44046558819045
"CYP2A6",0.000698639143786784,0.00392406111922805,1.33074062853777
"CYP2B6",0.00843144126926757,0.0289293692367374,0.65364048292857
"CYP2C8",5.16439581323205e-06,7.37995014968215e-05,1.7386822083662
"CYP2C9",2.56817382500259e-05,0.000272236950752836,1.71031110259703
"CYP2C18",0.000156403797291391,0.00115143763290564,0.846035156902737
"CYP2D6",0.000157397991050334,0.00115711010095222,1.12739269938541
"CYP2E1",1.55820755236996e-05,0.000182366689330538,2.29437230968007
"CYP2J2",0.599848552614205,0.716632000617387,-0.152453560814441
"CYP2R1",0.674216496037617,0.77470500533154,0.0472678813322569
"CYP2S1",0.150730116770319,0.265634871923527,-0.180269238505087
"CYP2U1",0.000835660018871803,0.00455632779965671,-0.639107575948581
"CYP2W1",0.0131692073315539,0.0410609189543492,0.348258577937363
"CYP3A4",7.31214231746612e-05,0.000630238521042789,1.77233365231825
"CYP3A5",3.62150226303185e-06,5.4831310848772e-05,1.27027291344003
"CYP3A7",0.000691749867681192,0.00389382161644701,0.608326859416451
"CYP4A11",0.000179851672847214,0.00129338188642999,1.36306423453165
"CYP4A22",0.00120755715337369,0.00615235701352801,0.83472993090442
"CYP4B1",0.649030704097804,0.755393310638545,0.104841444718647
"CYP4F2",0.0027357102837992,0.0117801020794339,0.862610391616068
"CYP4F3",0.00765705089930978,0.0267755234128861,0.896498718110357
"CYP4F8",0.00206091690020113,0.00937104288726087,-1.58368216850893
"CYP4F11",0.539265630922545,0.664678913326535,-0.151567195370604
"CYP4F12",0.149849067596007,0.264562875998002,0.351910103443747
"CYP4F22",0.370086159514931,0.513633775799674,-0.218459644598561
"CYP4V2",0.73665093407274,0.821329538463601,0.0691930927592817
"CYP4X1",0.0389625586760519,0.0952520397122951,-0.750352346766957
"CYP4Z1",0.463712010522498,0.59974553640292,-0.0987690556231177
"CYP7B1",0.333660521548325,0.475884950820673,0.179880607981499
"CYP8B1",0.00132865870233638,0.00660824805904729,1.01509326325639
"CYP20A1",0.137660031755821,0.248701517208218,-0.159003991573236
"CYP26A1",0.109080583897344,0.20924354437618,0.218922322532928
"CYP26B1",0.00541058969508524,0.0202427534903635,0.395352521968053
"CYP27A1",0.0647113359182148,0.140180795940086,0.667007176174266
"CYP27B1",0.776797241476016,0.851771100859626,-0.0372521473138055
"CYP39A1",0.168382347476003,0.287979463354649,-0.417179413655911
"CYP46A1",0.0594776691816343,0.131617559964321,-0.2620047365335
"CYP51A1",0.226630632294797,0.358386865647755,-0.225543755764226
"CYS1",0.241842502801372,0.376180595467024,-0.139252083156623
"CYSLTR1",0.0612783110377556,0.134737618163067,-0.302800102328366
"CYSLTR2",0.280655514468437,0.420171033092386,-0.113858183101649
"CYSRT1",0.0528557957488608,0.120150738864299,-0.37823994524454
"CYSTM1",0.273996294781259,0.412709744609372,-0.222269859489313
"CYTH1",0.210943871800069,0.340153568834713,-0.18124098096244
"CYTH2",0.00115168097804772,0.00591819109215979,0.506558473667764
"CYTH3",0.00153748089006924,0.00742044314488854,-0.56868574841269
"CYTH4",0.190771166420242,0.315055627506197,-0.32254344813675
"CYTIP",0.520708346299702,0.64922252962361,-0.166285232083859
"CYTL1",0.129519504772639,0.237509533338259,-0.279598314657823
"CYYR1",0.0667044410777609,0.143536636312503,-0.388322563251042
"D2HGDH",0.0865994944977191,0.175517507523848,-0.338884585925924
"DAAM1",0.587869007830316,0.706720596393375,-0.0698878093757208
"DAAM2",0.848587106985199,0.902690078757335,-0.0317216621819924
"DAB1",0.07874128978245,0.163018419975166,-0.494249207907433
"DAB2",0.00324059915952042,0.0134216328680538,-0.594910721303674
"DAB2IP",0.980159828394603,0.987349109233795,0.0041274390849499
"DACH1",0.250625676200965,0.386319017576756,0.259508601630594
"DACT1",0.147779077530975,0.261861555629505,0.294759372707973
"DACT2",0.987742211845709,0.992219955649382,-0.00395056581603573
"DACT3",0.584976337679773,0.70460390407975,-0.0783514256937507
"DAD1",0.0498929553459019,0.114947858374859,-0.338714865384363
"DAG1",0.00710376685719949,0.0252324142162394,-0.448766128612331
"DAGLA",0.721984949337672,0.809923697323357,0.0575237367428479
"DAGLB",0.0415109539486804,0.0998308529876911,-0.18661729851789
"DALRD3",0.14267305257714,0.255173804649606,-0.203237025554723
"DAO",0.00230424113195274,0.0102994003821356,0.62635589334278
"DAP",4.99675862929371e-05,0.000462684491318448,-0.75762766861603
"DAP3",5.78476206929249e-06,8.12431878310862e-05,-0.589671878622924
"DAPK1",0.150570830781012,0.265474746976883,-0.339338758908428
"DAPK2",0.347956040349586,0.490724263012107,-0.103791349601778
"DAPK3",0.0243494477138735,0.0661784726920494,-0.318678911596087
"DAPL1",3.59882195149461e-05,0.000355054786174475,1.47483929720652
"DAPP1",0.704784212719721,0.797081052120489,-0.0852528154467465
"DARS2",0.32330145031885,0.464738348230663,0.152628106651189
"DAXX",0.250313187830216,0.386067418200866,0.114425824946735
"DAZAP1",0.786089900483194,0.859107687718217,0.0328934532619081
"DAZAP2",0.00345951277055297,0.0141646485638485,-0.411447401542779
"DBF4",0.0241753062977302,0.0657858282368009,0.338777990739871
"DBF4B",2.79007475725373e-06,4.44094052900725e-05,0.596258345296424
"DBH",9.46681344785588e-16,3.67288694743188e-13,1.64327218098083
"DBI",2.5986907560654e-05,0.000274606561398602,-1.18246393825312
"DBN1",0.809539326041726,0.875975512539503,-0.0482039126723414
"DBNDD1",0.0502518202489739,0.115571126592844,-0.437408979353848
"DBNDD2",1.31937118752581e-06,2.40038938560528e-05,0.859451501944052
"DBNL",9.57363936545505e-05,0.000773819319335921,-0.445417657122747
"DBP",0.531984575422296,0.659098565062958,-0.126507883463402
"DBR1",0.284213507587775,0.423699272262697,0.120643487041252
"DBT",0.0569281623281263,0.127374300918424,-0.280154286387293
"DCAF1",0.575526150247427,0.696420298299401,0.059502680885221
"DCAF4",0.0212159987392525,0.0593994379279199,-0.234893566398255
"DCAF5",0.671944881969155,0.773239850458203,0.0413881435731808
"DCAF6",6.6894790661455e-08,1.98497180932145e-06,-0.89715763052651
"DCAF7",0.498453638666137,0.629241451022862,-0.101720396700895
"DCAF8",0.838366431127,0.896306407296041,0.0218459666454644
"DCAF10",0.323743567727367,0.465115388591094,-0.108410166857245
"DCAF11",0.681458158817814,0.780041404168884,-0.0600929222419675
"DCAF12",0.455498339240824,0.592409293791382,-0.12741499578707
"DCAF12L2",0.0433592411579219,0.103299364987686,-0.472511674153235
"DCAF13",0.406612994067291,0.548334616803724,0.148226010052481
"DCAF15",5.73126791954517e-06,8.07110225439397e-05,0.623079383321294
"DCAF16",0.221684781373118,0.352926356394072,0.171404686089711
"DCAF17",0.892105425329115,0.930812359160681,-0.0133134650164089
"DCAKD",0.126533228464997,0.233815630293422,-0.234286800467588
"DCBLD1",0.699876309338687,0.793630270384936,-0.0421015534461597
"DCBLD2",0.000215008742419578,0.00149160512901629,0.611387188308967
"DCDC2",2.64472032228643e-05,0.000277883647133129,0.628951694621533
"DCDC2B",0.316432426078125,0.457547378246424,0.202527857051695
"DCHS1",0.0339179097887333,0.0854999467683431,0.402876086808717
"DCK",0.0831584563818351,0.170098337233386,0.317078109742321
"DCLK1",1.81479608600002e-05,0.000206631111215219,0.849637547070251
"DCLK2",6.66942622642461e-05,0.000587750287381508,0.614274984314207
"DCLRE1A",0.0344614925454945,0.0865665106528859,0.28978049863671
"DCLRE1B",0.00966944899548963,0.0322086668729349,0.301444606116792
"DCLRE1C",0.0736300994990114,0.154811748289549,0.165875876052413
"DCN",0.197061927488112,0.323209052281548,-0.467970026899272
"DCP1A",0.794653146023422,0.864828345583245,-0.0275668968827834
"DCP1B",0.00370925099212799,0.0150103817671088,-0.298856430310621
"DCP2",0.0943332662238986,0.187590717392194,0.231283145916939
"DCPS",0.0597509313009707,0.132095917556878,0.249601230794621
"DCST1",0.263348210937788,0.400480243561345,-0.156438182215505
"DCST2",0.339677172941513,0.482424274446723,-0.15787337903894
"DCSTAMP",0.973615958660882,0.983438301383639,0.00385606235901626
"DCTD",0.0197764694118613,0.0563449658165369,-0.336169831790141
"DCTN1",0.00882172861596819,0.0300039464483127,-0.353712948597784
"DCTN2",0.130770926979497,0.239207215440219,-0.178658449170151
"DCTN3",0.0417130142737837,0.10020809110137,-0.353620161063536
"DCTN4",0.0185143909903863,0.0535454405105861,-0.30982329517095
"DCTN5",0.0264021266745948,0.0704495536215676,-0.25294619531596
"DCTN6",0.605041943441267,0.720591315650825,0.0868629985493626
"DCTPP1",0.0371660731355669,0.0916397027313096,-0.435092711433714
"DCUN1D1",0.17383880932761,0.294078950590469,-0.176456615491738
"DCUN1D2",0.000246170516995499,0.00167118121314661,0.479260433289752
"DCUN1D3",0.407243117662563,0.548945187440746,0.0642778500342983
"DCUN1D4",0.000771827640184908,0.0042671867289026,0.436979370064907
"DCUN1D5",0.0200396922236278,0.0568756370918946,-0.40302414491618
"DCXR",0.00229207695444989,0.0102568460946101,-0.802960767924992
"DDA1",0.0560728721822013,0.125896253384777,-0.211628570385526
"DDAH1",0.0470618221448046,0.109992834015847,-0.400204967810758
"DDAH2",0.839436957736321,0.897070251542004,-0.038828323150579
"DDB1",0.000713185867891519,0.003987007018663,-0.433034620629095
"DDB2",0.0019037194533228,0.00879804115429317,0.525565288374711
"DDC",8.74390557547901e-05,0.000720640842410296,2.01916422986932
"DDHD1",6.4618689519063e-05,0.000573694189156944,0.481440777780899
"DDHD2",0.00185855034794604,0.00864334517523964,0.473110617026908
"DDI2",0.00546313236032032,0.0203950808515302,-0.388127759172784
"DDIAS",0.0084506706653305,0.0289610372132647,0.340022288475484
"DDIT3",0.732762513864035,0.818464189769394,0.05634191855658
"DDIT4",0.0313440328685955,0.0806680010095743,-0.596520201407628
"DDIT4L",0.250579821623484,0.386305813318963,-0.347870288351176
"DDN",0.526771458646349,0.654730599610179,-0.0771846603748323
"DDO",0.0188762159293795,0.0543487931369276,0.375598971999331
"DDOST",0.0244977183021098,0.0664825067332565,-0.370464170927027
"DDR1",0.00580132067033336,0.0214103913157915,-0.658395942712594
"DDR2",0.0374718531845299,0.0923056650112253,-0.41930520250645
"DDRGK1",0.00241255060256344,0.0106515996589423,-0.500112010374436
"DDT",0.010013415424859,0.033105708133444,-0.751927513946821
"DDTL",0.432197235389451,0.571074405790454,0.128144170818445
"DDX1",0.229749080574232,0.362234682660927,-0.14580814200019
"DDX3X",0.185927777249707,0.309129330955454,0.153943748144193
"DDX3Y",0.647009564909826,0.753994250794893,-0.0985960946527423
"DDX5",0.247758070674017,0.382773270163272,0.153984501744254
"DDX6",0.397069432664828,0.539212506608808,-0.120173335567027
"DDX10",0.0105354507730236,0.0344790511485774,-0.278312373337302
"DDX11",1.08343126282377e-05,0.000135594917481952,0.929346451828063
"DDX17",0.789703460472233,0.861438918910573,0.0321800456277842
"DDX18",0.553963739045661,0.677726706050423,-0.0747071078140414
"DDX19A",0.149939962025907,0.264633034309116,-0.152551029565974
"DDX19B",0.168406507432789,0.287989045603246,0.123311562073594
"DDX20",0.0604370256815001,0.13326544494902,0.166550399342352
"DDX21",0.0021357437134926,0.00964066512207436,-0.500646921015011
"DDX23",0.682383585464605,0.780472812730718,0.0406239900706698
"DDX24",0.154183983253768,0.270233195875786,-0.16372316388673
"DDX27",0.779138877054422,0.853735524465691,-0.0263637328928984
"DDX28",0.540411672453291,0.665818414163435,-0.0738110068946049
"DDX31",0.993534022975703,0.995844119522053,0.00083271360763217
"DDX39A",8.97366204068232e-05,0.000736447706025113,0.679194911166641
"DDX39B",0.0149299255066432,0.0452534206909367,0.286127696127168
"DDX41",0.0169673537258444,0.0499946247221834,-0.241126407219805
"DDX42",0.971963844274935,0.982466089155407,0.00409600639877023
"DDX43",0.673783584513669,0.774551662819824,-0.0688229763224784
"DDX46",0.0156342163813686,0.0469117177150925,0.235723045480123
"DDX47",0.187673414507139,0.311464412334113,-0.191490933605883
"DDX49",0.00410234966185455,0.0162561946062075,-0.398512698313933
"DDX50",0.924175773800144,0.951584649257195,0.0119702056728817
"DDX51",0.183045005345743,0.30571194984509,0.17671692799138
"DDX52",0.000152891031758319,0.00113094181213411,0.386972266815697
"DDX54",0.00121342029537054,0.00616805422989043,-0.512743577046458
"DDX55",0.218926439835504,0.349826958382124,0.167392923048937
"DDX56",0.566314158707559,0.68817081113324,-0.0702623184153329
"DDX58",0.402835341424205,0.544817173322501,-0.164034629948247
"DDX59",0.655711332097942,0.760650632592911,0.0461087650373633
"DDX60",0.670843560145974,0.772677615851315,-0.0963008627143273
"DDX60L",0.129921178919249,0.238045664185103,0.265915193294136
"DEAF1",0.0307808866075037,0.0795219875581572,-0.338597588533628
"DECR1",0.232286571715152,0.365238682926381,-0.267885838705264
"DECR2",0.0792892670849062,0.163890534881548,-0.354635482149006
"DEDD",0.246653561145064,0.381598705553807,-0.117162529293656
"DEDD2",0.300390883044185,0.441079204651595,0.156401477200975
"DEF6",0.00703327937717698,0.0250285399345126,-0.574205475706789
"DEF8",0.860714236923851,0.911023342164865,0.0247906810871087
"DEFA3",0.414436969611511,0.555122331382793,-0.465435152289857
"DEFA4",0.357130293676952,0.500072636251251,-0.406818300550379
"DEFB1",4.94051439545252e-05,0.000458289557101182,1.82077152968068
"DEFB132",0.00178939416293763,0.00837469925236638,-0.552281126727848
"DEGS1",1.44646175792401e-05,0.000171880857742899,-1.29374679002933
"DEGS2",0.782634007919089,0.856356001473338,-0.0671626179429664
"DEK",1.61869144622944e-08,6.08243887506894e-07,0.903239234243617
"DENND1A",0.00715924132224426,0.025372063503062,-0.340330808611128
"DENND1B",0.0693347581061545,0.147924953402449,-0.227362614290275
"DENND1C",0.00114640901142986,0.00589305115878766,-0.590679304349987
"DENND2A",0.000307700906281044,0.00200218463923502,0.616173097708488
"DENND2C",0.375451682243118,0.51866073141632,-0.0846982693288331
"DENND2D",0.500700516658565,0.631070520427538,-0.15425665103736
"DENND3",0.733715079536247,0.819091941348048,-0.0643570565902782
"DENND4A",0.290369520578299,0.430560346823487,0.145496109256595
"DENND4B",0.03493759228181,0.0874510475195821,0.309914038746599
"DENND4C",0.806537147447098,0.873823651998848,0.0415025253853521
"DENND5A",0.905685156508823,0.939652891018881,-0.0144622307974102
"DENND5B",0.0028088026232987,0.0120307070868945,0.304892019719319
"DENND6A",0.00546617231630731,0.0204015219280359,0.282741475485747
"DENND6B",0.827696520489975,0.888990400822474,-0.0329604609992585
"DENR",0.10624732942816,0.205106643288422,-0.244774345699012
"DEPDC1",0.000289507237887898,0.00190537015469987,0.753709965570683
"DEPDC1B",2.49829907471196e-09,1.23869339745863e-07,1.35636310323345
"DEPDC4",0.948745118053943,0.967129235882761,-0.00579480371722591
"DEPDC5",0.0188618617945043,0.0543193348880881,0.232535259822447
"DEPDC7",4.73113070884243e-05,0.000441771464924944,0.800362329236018
"DEPTOR",0.580982525412381,0.700891465475337,-0.113569085334569
"DERA",0.000558313244881095,0.00328323730477822,0.619449506917042
"DERL1",0.0339417367949176,0.0855378066450676,-0.301616351693726
"DERL2",0.157459814580872,0.274132697159587,-0.19690986542726
"DERL3",0.169062571576068,0.288735435270916,-0.328684831579975
"DES",0.0910835326784109,0.182508114091189,-0.873219709529483
"DESI1",1.15474178225851e-05,0.00014307215396277,-0.639803831736184
"DESI2",0.000662748325335571,0.00376806703102792,0.536634666258052
"DET1",0.750497992818173,0.832256334241402,-0.0318336234594387
"DEUP1",0.130740528691632,0.239207215440219,0.146769505249738
"DEXI",5.34885766540789e-05,0.000488862909949735,-0.659428540507292
"DFFA",0.376548813517659,0.519852418555337,-0.0995556897231894
"DFFB",0.00354630872937494,0.014448717556096,0.292904494643
"DGAT1",0.670858830851255,0.772677615851315,-0.0708453549380666
"DGAT2",0.437712374646093,0.576839193455563,0.211299455439837
"DGCR2",0.00235389749699469,0.0104640891595132,-0.499644024895296
"DGCR6",0.053566165582301,0.121445335817638,-0.315154426612407
"DGCR6L",0.00108844518639427,0.00563622078351608,-0.587099802796905
"DGCR8",0.000184241834842895,0.00132005957291177,0.471889646331997
"DGKA",0.140425194188133,0.252345830084024,-0.342895197741209
"DGKD",0.00620626315280905,0.0226516928194834,-0.489089798562253
"DGKE",0.731941309335886,0.817900142539142,-0.0402559927794545
"DGKG",0.0189951598864786,0.0546118359116575,0.223949865622013
"DGKH",0.000295933816880716,0.00194026062702654,0.384596566067763
"DGKQ",0.0626042543494146,0.136993150486261,-0.320049935646821
"DGKZ",0.166484649356881,0.285870015046903,0.226433365306405
"DGUOK",0.0302298257947521,0.0784378308825878,-0.312084295634028
"DHCR7",0.00104327775177371,0.00545138970699536,-0.696406608301753
"DHCR24",0.0992579401401076,0.194861982673539,-0.620188220510684
"DHDDS",0.0286048800742682,0.0751606784552964,-0.214863679249774
"DHDH",0.00224669165116323,0.0100828246773864,-0.726309416393665
"DHFR",0.53106593779359,0.65828608207678,0.115299572926137
"DHFR2",0.9365221462252,0.959015980684189,0.0102664057800489
"DHH",0.270781836487457,0.4088525649804,-0.095571045346078
"DHODH",0.219510862924291,0.350544256196961,0.164223846763264
"DHPS",0.447615899820093,0.585811363578008,0.0985602673718899
"DHRS1",0.408995708792697,0.550303832560591,-0.120073507564339
"DHRS2",0.593122487634089,0.711334457928395,-0.190894726718743
"DHRS3",8.87519489167022e-06,0.000116414630145069,-1.07056993222546
"DHRS4",0.154422831814865,0.270483964665338,-0.207567515217705
"DHRS4L2",0.431758937578782,0.570765995195509,0.116612817968739
"DHRS7",6.82097066664122e-06,9.2611236899042e-05,-1.26726429502247
"DHRS7B",0.00149033125657349,0.00723895172793866,-0.480845021814145
"DHRS9",0.0845946223674992,0.172377093555832,-0.351973040147726
"DHRS11",0.227582759015292,0.35953583280628,-0.196766210701555
"DHRS12",0.00667904414741351,0.0240016628576619,-0.348801999131406
"DHRS13",0.0155994951850028,0.0468256413493344,-0.626658270064521
"DHRSX",0.0248438336140454,0.0670991043954699,-0.326600448235817
"DHTKD1",0.402846643719035,0.544817173322501,-0.14653859806013
"DHX8",0.319662377067141,0.460744908489362,0.110967295827683
"DHX9",0.0377938554078442,0.0929513220403066,0.244828368294645
"DHX15",0.0610716289537326,0.134416481312293,0.213302074834521
"DHX16",0.353366249724904,0.496234804948039,0.093937777871695
"DHX29",0.0479866366626127,0.1114660401687,-0.229664098915284
"DHX30",0.59273546635038,0.711090113040472,-0.0602302721265716
"DHX32",0.156793701542054,0.273310283525905,-0.200727144660302
"DHX33",0.239264119717367,0.373177040793486,0.128910609802267
"DHX34",0.495431818649002,0.626414078019705,0.113883598359262
"DHX35",2.75908264868589e-05,0.000288025597043716,0.390529830659039
"DHX36",0.348028931349752,0.490782461210069,0.120892695990872
"DHX37",0.749982287931053,0.831890152698307,-0.0414862621218579
"DHX38",0.865713019051693,0.914069964802234,0.0224022101888425
"DHX40",0.0229779245584424,0.0631252276902934,0.307345688470272
"DHX57",0.325840590902813,0.467392562179569,-0.0931234025904379
"DHX58",0.00239577202432316,0.0105895716449647,-0.547921935744279
"DIABLO",0.317278321833398,0.458464149220992,-0.134802142238598
"DIAPH1",0.219075731204219,0.349993439629224,-0.176179448872206
"DIAPH2",0.0212362929341946,0.0594455321150371,-0.378069570118077
"DIAPH3",0.000789784565649322,0.00435250947241187,0.481800224355072
"DICER1",0.209594948896625,0.338717485361524,0.16882773875307
"DIDO1",0.891836044692034,0.930812359160681,-0.0162049828401332
"DIMT1",0.504110262672155,0.63433772532305,-0.0859356770883258
"DIO1",0.677548223563053,0.777251754849072,0.145653760506561
"DIO2",0.466820778151861,0.602410748057436,-0.194186535371539
"DIO3",0.173077041103879,0.293231991857577,0.218745856067763
"DIP2A",0.160814865100054,0.278536371817829,0.216427443221216
"DIP2B",0.603386756315313,0.719546633361339,-0.0669120117808071
"DIP2C",0.317880056898441,0.458943213601907,0.130434751212203
"DIRAS1",0.862042268502595,0.91205576526396,-0.0376100622609572
"DIRAS2",0.0267523928747039,0.0711767920188945,0.489228944802178
"DIRAS3",0.019457697874605,0.0556615692748379,0.298589645461603
"DIS3",0.186687623684487,0.310160071936575,-0.138479671688247
"DIS3L",0.489038462205234,0.620758048009408,-0.0803288000992008
"DIS3L2",0.996669269318937,0.997890992939392,-0.000427428575359829
"DISC1",1.22175779939008e-05,0.000149530436031031,0.571217923343083
"DISP1",0.000105367297229847,0.000834709078973968,0.440353913989991
"DISP2",0.0676067559740207,0.14515224763675,0.250705193571364
"DISP3",0.000841999471788209,0.00457687909025611,0.70130962442524
"DIXDC1",0.436162857553191,0.575334584476666,0.102905711078182
"DKC1",0.308969957107038,0.450183528715061,0.148467165681437
"DKK1",0.22734516295117,0.359320662372869,0.350164486079789
"DKK2",0.574875968932171,0.695959135802977,0.0914313272932861
"DKK3",0.418074241313929,0.558434156353509,-0.264079683771857
"DKKL1",0.173104354151338,0.293231991857577,-0.112748238617738
"DLAT",0.0563001508871304,0.126296912636221,-0.271366600456893
"DLC1",0.262895415668647,0.399946686281397,-0.18412134304639
"DLD",0.0152378485452859,0.0459802005783185,-0.385804827430713
"DLEC1",0.17767531125764,0.299125966088882,0.12000028677798
"DLG1",0.986588432851224,0.991511827098934,-0.0020135445546848
"DLG2",0.509639850997774,0.639584412715062,0.0797272892017593
"DLG3",0.769777403851278,0.846826081404124,0.049505148566678
"DLG4",0.04730238571556,0.110438652613175,0.345623831878028
"DLG5",0.600533023584306,0.717284075502566,-0.108772077904845
"DLGAP1",0.281106157525762,0.420642798056339,0.175099631469611
"DLGAP3",4.08405874238489e-08,1.31222583070541e-06,0.83636745241952
"DLGAP4",0.852413951889281,0.905139385519655,-0.0269086323043047
"DLGAP5",3.2053351748465e-06,4.95948121420167e-05,1.09487181670393
"DLK2",0.234995651763862,0.368156649826271,0.192084258805625
"DLL1",0.00439813645062008,0.0171623534264956,0.573311023503977
"DLL3",1.88296652824494e-14,5.51353916072325e-12,1.87802763626166
"DLL4",0.769716913579346,0.846819564854521,0.064479773692817
"DLST",0.911763675371464,0.94337359011199,0.0142382422261075
"DLX1",0.0016030382602818,0.00768436972883781,-1.18395419693549
"DLX2",0.242277571618557,0.376668566815106,-0.309611643546171
"DLX3",0.0340763307857057,0.0857655818137151,0.463945682986133
"DLX5",2.34314308044562e-05,0.000254122695380188,1.28795899548121
"DLX6",7.27537477094081e-12,8.82082352111176e-10,1.27522342349039
"DMAP1",0.00730774544046688,0.0257864714621659,0.342125097643555
"DMBX1",0.00160606297071633,0.00769274421066258,0.384268911638756
"DMD",0.252512754543184,0.388444126674729,0.224530715253045
"DMGDH",0.00082609558077748,0.00451414694298793,0.758679733709565
"DMKN",0.00417583667551759,0.0165033574506895,0.844272729946566
"DMP1",0.174828869244014,0.295616607299832,-0.323166326772546
"DMPK",0.00903800032884151,0.0305845458140627,0.548014306747306
"DMRTA1",0.220485911068348,0.351719484740925,0.217459661498811
"DMTF1",8.25387309522261e-05,0.000689778441382659,0.624282816687782
"DMTN",0.0252931416283119,0.0680638572793084,-0.557875938479608
"DMWD",0.552495242073697,0.676463405265617,0.0956409058551954
"DMXL1",0.0157002322164951,0.0470370470594183,-0.552424878588429
"DMXL2",0.00027519678319264,0.00183085686231577,0.553015548582775
"DNA2",7.43744575577221e-07,1.4740960496019e-05,0.789653440974919
"DNAAF1",0.618333284681896,0.731430461823251,-0.0615755865656875
"DNAAF2",0.00104869014808372,0.00547022069812388,0.419236680986399
"DNAAF3",0.0423449600592608,0.101443568255583,0.382294656460517
"DNAAF5",0.0218931221003485,0.0609325822539976,-0.344284179026316
"DNAH1",0.336573645603372,0.479178726306788,0.16752349621594
"DNAH2",0.00121547975303362,0.00617641065870094,0.459337610867572
"DNAH5",0.164351134170506,0.283175891106037,-0.351511747432684
"DNAH6",0.0339873913344441,0.0856111550266576,0.160100528528349
"DNAH7",0.990076731671092,0.993598085799514,-0.00133602740805547
"DNAH8",0.0614623368796571,0.134970143771813,-0.596288141110557
"DNAH11",0.185058174325243,0.308157608379892,0.206471869724488
"DNAH14",3.61003414936755e-05,0.000355934688462739,0.476254283661513
"DNAH17",0.00938112823063178,0.0314711908800637,0.217469530815037
"DNAI1",0.180598912879757,0.302636273510523,0.193571905917483
"DNAJA1",0.186950738727426,0.310397912749013,-0.200504947977699
"DNAJA2",0.00511165076089601,0.0193105423949234,-0.415835271638948
"DNAJA3",0.00036339129150059,0.00229620091726289,-0.486294727291449
"DNAJA4",0.0476706951575333,0.110967088454213,-0.541530013448778
"DNAJB1",0.666364478343312,0.769246549448495,-0.0693664384676676
"DNAJB2",1.40929856008405e-07,3.7069329413465e-06,-0.764463683470695
"DNAJB4",0.703667825310885,0.79605051618309,0.0672407495660572
"DNAJB5",0.165909321942488,0.285227292259384,0.189143508678757
"DNAJB6",0.122326133001595,0.228088340508441,-0.191918986553643
"DNAJB7",0.762526374434027,0.841174779985902,0.02164922243338
"DNAJB9",0.0622830963224076,0.136416948003844,-0.375961369655396
"DNAJB11",0.506404477278668,0.636398986386561,-0.100546877932383
"DNAJB12",1.60603095785877e-05,0.000186556844573429,-0.595508497085293
"DNAJB13",2.09651489606073e-06,3.49938765076059e-05,0.384104727871107
"DNAJB14",0.0913681363973649,0.182913068724291,-0.207449506074527
"DNAJC1",0.275422077457926,0.414254237262022,-0.191350667181683
"DNAJC2",0.0136076801046035,0.0421428033413174,-0.292240906840378
"DNAJC3",5.8065284545134e-06,8.14751492636469e-05,-0.853721447354419
"DNAJC4",0.000596809619120682,0.00346627562841836,-0.547181446104508
"DNAJC5",0.0142213440379346,0.0435307767504352,-0.357068461126695
"DNAJC5B",0.903113783999748,0.93798840944265,-0.018138056946383
"DNAJC6",1.14637148434355e-06,2.12551243315742e-05,0.830374930768491
"DNAJC7",0.0507730790465427,0.116474118806104,-0.262324992870197
"DNAJC8",0.0437597960491727,0.104014133081193,-0.254655563272542
"DNAJC9",0.0328100256667045,0.0835130044811524,0.318732059343786
"DNAJC10",0.761613486897793,0.840493437135512,-0.0421334124910013
